ISO_3_code,Countryname,Who_region,Year,Vaccinecode,Vaccine_description,Schedulerounds,Targetpop,Targetpop_Description,Geoarea,Ageadministered,Sourcecomment
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,HW,Health workers,SUBNATIONAL,1st contact,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,HW,Health workers,SUBNATIONAL,+M6-M12,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+M6-M12,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,SUBNATIONAL,1st contact,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,SUBNATIONAL,+M6-M12,"??????????? ?????????? ?????, ??????????? ? ????????, ??????????????? ?? ?????????????? ???????? ????????? ?, ? ????? ?????, ???????????? ????????????????? ????? ????????? (??????????? ?????????, ????????? ????? ???????????? ?????????, ??????? ?? ????????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,,General/routine,SUBNATIONAL,+M6-M12,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,,General/routine,SUBNATIONAL,>M12,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+M6-M12,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,SUBNATIONAL,1st contact,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,SUBNATIONAL,+M6-M12,"??????????? ???????? ????? ? ???????? ? 12 ???., ??????????? ? ????????, ??????????????? ?? ??, ? ?????? ?? ? ?????????? ? ??????????????? ??????"
RUS,Russian Federation,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"??????????? ?????? ??? ???????? ???????? ? 18-55 ???,  ?? ???????? ????? ?????? ???????? ?"
RUS,Russian Federation,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"??????????? ?????? ??? ???????? ???????? ? 18-55 ???,  ?? ???????? ????? ?????? ???????? ?"
RUS,Russian Federation,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"??????????? ?????? ??? ???????? ???????? ? 18-55 ???,  ?? ???????? ????? ?????? ???????? ?"
RUS,Russian Federation,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,??????  ???????? ???????? ? ?????? ????? ????????.
RUS,Russian Federation,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,,General/routine,NATIONAL,M1,??????  ???????? ???????? ? ?????? ????? ????????.
RUS,Russian Federation,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,,General/routine,NATIONAL,M6,??????  ???????? ???????? ? ?????? ????? ????????.
RUS,Russian Federation,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,,General/routine,NATIONAL,?3,"???? ????? ? ?????? ????????????? ????????? ???????????????? ????????. ? 2023 ?. ??????? ?????? ??????? ?? ????, ?? ??? ???????????? ? ????? ?????????? ? 2024 ?."
RUS,Russian Federation,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,,General/routine,NATIONAL,M4.5,"???? ????? ? ?????? ????????????? ????????? ???????????????? ????????. ? 2023 ?. ??????? ?????? ??????? ?? ????, ?? ??? ???????????? ? ????? ?????????? ? 2024 ?."
RUS,Russian Federation,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,,General/routine,NATIONAL,?6,"???? ????? ? ?????? ????????????? ????????? ???????????????? ????????. ? 2023 ?. ??????? ?????? ??????? ?? ????, ?? ??? ???????????? ? ????? ?????????? ? 2024 ?."
RUS,Russian Federation,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,4.0,,General/routine,NATIONAL,?18,"???? ????? ? ?????? ????????????? ????????? ???????????????? ????????. ? 2023 ?. ??????? ?????? ??????? ?? ????, ?? ??? ???????????? ? ????? ?????????? ? 2024 ?."
RUS,Russian Federation,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,SUBNATIONAL,Y12-Y14,12-14 ??? ???????; ????????????? ???? ?????????? ??????? ?? 3 ??? ? ?????????? ?? ????? (0-2-6 ???): ?????? ???? – ? ??????????? ????; ?????? ???? – ????? 2 ??? ????? ??????; ?????? ???? – ????? 6 ??? ????? ??????. ?????? ??? ???????? ?? ??????? ? ???????
RUS,Russian Federation,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,SUBNATIONAL,+M2,12-14 ??? ???????; ????????????? ???? ?????????? ??????? ?? 3 ??? ? ?????????? ?? ????? (0-2-6 ???): ?????? ???? – ? ??????????? ????; ?????? ???? – ????? 2 ??? ????? ??????; ?????? ???? – ????? 6 ??? ????? ??????. ?????? ??? ???????? ?? ??????? ? ???????
RUS,Russian Federation,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,FEMALE,HPV for females only,SUBNATIONAL,+M6,12-14 ??? ???????; ????????????? ???? ?????????? ??????? ?? 3 ??? ? ?????????? ?? ????? (0-2-6 ???): ?????? ???? – ? ??????????? ????; ?????? ???? – ????? 2 ??? ????? ??????; ?????? ???? – ????? 6 ??? ????? ??????. ?????? ??? ???????? ?? ??????? ? ???????
RUS,Russian Federation,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >=Y60
RUS,Russian Federation,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
RUS,Russian Federation,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
RUS,Russian Federation,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities, other risk groups"
RUS,Russian Federation,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>Y7,nan
RUS,Russian Federation,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y7,nan
RUS,Russian Federation,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M3,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4.5,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,M18,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),5.0,RISKGROUPS,Risk group(s),NATIONAL,M20,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),6.0,RISKGROUPS,Risk group(s),NATIONAL,Y6,"? ?????????? ????????? ? 2022 ???? ?????? ????? ???????????? ????????? ???????????????? ????????, ??????? ???????????????  ??????????? ?????? ???????????? ???????? ??? ? 1-4 ????, ? ????? ????? ?? ????? ????? 5-6 ???? ?.?  ? ???????? 20 ??? ? 6 ???."
RUS,Russian Federation,EURO,2023.0,MEASLES,Measles vaccine,3.0,ADULTS,Adults,NATIONAL,Y18-Y35,"? 18-35 ???, ? 36 ?? 55 ?????? ?????"
RUS,Russian Federation,EURO,2023.0,MEASLES,Measles vaccine,2.0,,General/routine,NATIONAL,Y6,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MEASLES,Measles vaccine,1.0,,General/routine,NATIONAL,M12,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MEASLES,Measles vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y36-Y55,"? 18-35 ???, ? 36 ?? 55 ?????? ?????"
RUS,Russian Federation,EURO,2023.0,MEN_A_PS,Meningococcal A polysaccharide vaccine,1.0,ADULTS,Adults,SUBNATIONAL,>Y18,"?????????? ????? ?????? 1 ????, ?????????? ? ????????:  ? ?????? ??????????????? ????????, ????????? ?????????????? ?????????? ?; ? ?????????? ???????, ? ????? ? ?????? ????????, ????????? ?????????????? ?????????? ?; ?????????? ???, ?????????? ??????? ??"
RUS,Russian Federation,EURO,2023.0,MEN_A_PS,Meningococcal A polysaccharide vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,>Y1,"?????????? ????? ?????? 1 ????, ?????????? ? ????????:  ? ?????? ??????????????? ????????, ????????? ?????????????? ?????????? ?; ? ?????????? ???????, ? ????? ? ?????? ????????, ????????? ?????????????? ?????????? ?; ?????????? ???, ?????????? ??????? ??"
RUS,Russian Federation,EURO,2023.0,MEN_AC_PS,Meningococcal AC polysaccharide vaccine,1.0,ADULTS,Adults,SUBNATIONAL,Y18-Y60,"?????????? ???????? ?? 18 ?? 60 ???:  - ? ?????? ??????????????? ????????, ????????? ?????????????? ????????? ? ??? ?;  - ? ?????????? ????????, ? ????? ? ?????? ????????, ????????? ?????????????? ????????? ? ??? ?;  - ?????????? ???, ?????????? ??????? ?"
RUS,Russian Federation,EURO,2023.0,MEN_AC_PS,Meningococcal AC polysaccharide vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,>Y18,"?????????? ???????? ?? 18 ?? 60 ???:  - ? ?????? ??????????????? ????????, ????????? ?????????????? ????????? ? ??? ?;  - ? ?????????? ????????, ? ????? ? ?????? ????????, ????????? ?????????????? ????????? ? ??? ?;  - ?????????? ???, ?????????? ??????? ?"
RUS,Russian Federation,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"?? ??????????????, ??? ??????????, ????? ? ?????? ???????????? ?????????? ???????????????? ????????. ? ???????????? ?????????? ???????? ????  ? ???????? ? 3-6 ??? ????? ???????????? ? ??????? ?????????? ??????????????? ??????????? ."
RUS,Russian Federation,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+Y3,"?? ??????????????, ??? ??????????, ????? ? ?????? ???????????? ?????????? ???????????????? ????????. ? ???????????? ?????????? ???????? ????  ? ???????? ? 3-6 ??? ????? ???????????? ? ??????? ?????????? ??????????????? ??????????? ."
RUS,Russian Federation,EURO,2023.0,MM,MM (Measles and mumps) vaccine,1.0,,General/routine,NATIONAL,M12,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MM,MM (Measles and mumps) vaccine,2.0,,General/routine,NATIONAL,Y6,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y6,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ?????????? ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MUMPS,Mumps vaccine,1.0,,General/routine,NATIONAL,M12,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ??????????, ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,MUMPS,Mumps vaccine,2.0,,General/routine,NATIONAL,Y6,"? ?????????? ? ????????? ? ?????? ????????????? ????????? ???????????????? ????????, ????? ??????????? ? ?????? ?????????????? ??????? ???????????, ?? ? ???, ??????? ????? ??????????, ??? ?? ???????? ???????????? ???????, ??? ? ?? ???????????? ????????."
RUS,Russian Federation,EURO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,M20,????????? ?? ?????? ???????? ???????  ???  ????????? ? ???????????? ? ????? ??????????? ?????????? ???????? ? 2022?.
RUS,Russian Federation,EURO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,Y6,????????? ?? ?????? ???????? ???????  ???  ????????? ? ???????????? ? ????? ??????????? ?????????? ???????? ? 2022?.
RUS,Russian Federation,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,nan
RUS,Russian Federation,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4.5,nan
RUS,Russian Federation,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M15,nan
RUS,Russian Federation,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,SUBNATIONAL,>Y18,nan
RUS,Russian Federation,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,2.0,ADULTS,Adults,SUBNATIONAL,+Y3,nan
RUS,Russian Federation,EURO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,"? ???????????????? ????? ???????????? ???, ??????? ??????? ???? ????????? ?????????? (?????????? ???????????, ?????????? ? ??????? ??????? ?????????; ???????????? ?????????; ?????, ????????, ???????; ????, ??????????? ?????? ?? ?????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+D7,"? ???????????????? ????? ???????????? ???, ??????? ??????? ???? ????????? ?????????? (?????????? ???????????, ?????????? ? ??????? ??????? ?????????; ???????????? ?????????; ?????, ????????, ???????; ????, ??????????? ?????? ?? ?????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+D30,"? ???????????????? ????? ???????????? ???, ??????? ??????? ???? ????????? ?????????? (?????????? ???????????, ?????????? ? ??????? ??????? ?????????; ???????????? ?????????; ?????, ????????, ???????; ????, ??????????? ?????? ?? ?????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,RABIES,Rabies vaccine,4.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+Y1,"? ???????????????? ????? ???????????? ???, ??????? ??????? ???? ????????? ?????????? (?????????? ???????????, ?????????? ? ??????? ??????? ?????????; ???????????? ?????????; ?????, ????????, ???????; ????, ??????????? ?????? ?? ?????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,RABIES,Rabies vaccine,5.0,RISKGROUPS,Risk group(s),SUBNATIONAL,+Y3,"? ???????????????? ????? ???????????? ???, ??????? ??????? ???? ????????? ?????????? (?????????? ???????????, ?????????? ? ??????? ??????? ?????????; ???????????? ?????????; ?????, ????????, ???????; ????, ??????????? ?????? ?? ?????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,SUBNATIONAL,M2,nan
RUS,Russian Federation,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,SUBNATIONAL,M3,nan
RUS,Russian Federation,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,SUBNATIONAL,?4.5,nan
RUS,Russian Federation,EURO,2023.0,RUBELLA,Rubella vaccine,1.0,,General/routine,NATIONAL,M12,nan
RUS,Russian Federation,EURO,2023.0,RUBELLA,Rubella vaccine,2.0,,General/routine,NATIONAL,Y6,nan
RUS,Russian Federation,EURO,2023.0,RUBELLA,Rubella vaccine,3.0,,General/routine,NATIONAL,Y18-Y25,"??????????? ??? ??????????? ?????? ? ???????? ?? 18 ?? 25 ??? ????????????, ????? ?? ????????, ???????? ?????????? ? ?? ???????? ?????????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,ADULTS,Adults,SUBNATIONAL,1st contact,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,2.0,ADULTS,Adults,SUBNATIONAL,+?1,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,3.0,ADULTS,Adults,SUBNATIONAL,+Y1,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,4.0,ADULTS,Adults,SUBNATIONAL,+Y3,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,4.0,TRAVELLERS,Travellers,SUBNATIONAL,+Y3,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,3.0,TRAVELLERS,Travellers,SUBNATIONAL,+Y1,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
RUS,Russian Federation,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,2.0,TRAVELLERS,Travellers,SUBNATIONAL,+?1,"??? ?????????, ???????????? ?? ?????????? ??????????? ??? ?????????? ? ?????????? ???????"
